State,State Code,County,County Code,Year,Total Deaths,Total Population,Total Crude Rate,Total Age Adjusted Rate,Female Deaths,Female Deaths (Calculated),Female Population,Female Crude Rate,Female Age Adjusted Rate,Male Deaths,Male Deaths (Calculated),Male Population,Male Crude Rate,Male Age Adjusted Rate,White Deaths,White Population,White Crude Rate,White Age Adjusted Rate,Black Deaths,Black Population,Black Crude Rate,Black Age Adjusted Rate,API Deaths,API Population,API Crude Rate,API Age Adjusted Rate,Native American Deaths,Native American Population,Native American Crude Rate,Native American Age Adjusted Rate
Vermont,50,Franklin County,50011,2003,-1,46590,-1,-1,-1,-1,23472,-1,-1,-1,-1,23118,-1,-1,-1,45373,-1,-1,-1,243,-1,-1,-1,193,-1,-1,-1,781,-1,-1
Vermont,50,Franklin County,50011,2004,-1,46942,-1,-1,-1,-1,23691,-1,-1,-1,-1,23251,-1,-1,-1,45687,-1,-1,-1,266,-1,-1,-1,201,-1,-1,-1,788,-1,-1
Vermont,50,Franklin County,50011,2005,-1,47192,-1,-1,-1,-1,23814,-1,-1,-1,-1,23378,-1,-1,-1,45899,-1,-1,-1,303,-1,-1,-1,214,-1,-1,-1,776,-1,-1
Vermont,50,Franklin County,50011,2006,-1,47392,-1,-1,-1,-1,23881,-1,-1,-1,-1,23511,-1,-1,-1,46073,-1,-1,-1,325,-1,-1,-1,224,-1,-1,-1,770,-1,-1
Vermont,50,Franklin County,50011,2007,-1,47455,-1,-1,-1,-1,23900,-1,-1,-1,-1,23555,-1,-1,-1,46185,-1,-1,-1,332,-1,-1,-1,230,-1,-1,-1,708,-1,-1
Vermont,50,Franklin County,50011,2008,-1,47462,-1,-1,-1,-1,23888,-1,-1,-1,-1,23574,-1,-1,-1,46160,-1,-1,-1,339,-1,-1,-1,230,-1,-1,-1,733,-1,-1
Vermont,50,Franklin County,50011,2009,-1,47620,-1,-1,-1,-1,24019,-1,-1,-1,-1,23601,-1,-1,-1,46260,-1,-1,-1,362,-1,-1,-1,271,-1,-1,-1,727,-1,-1
Vermont,50,Franklin County,50011,2010,-1,47746,-1,-1,-1,-1,24058,-1,-1,-1,-1,23688,-1,-1,-1,46455,-1,-1,-1,351,-1,-1,-1,268,-1,-1,-1,672,-1,-1
Vermont,50,Franklin County,50011,2011,-1,48113,-1,-1,-1,-1,24269,-1,-1,-1,-1,23844,-1,-1,-1,46753,-1,-1,-1,419,-1,-1,-1,308,-1,-1,-1,633,-1,-1
Vermont,50,Franklin County,50011,2012,-1,48214,-1,-1,-1,-1,24342,-1,-1,-1,-1,23872,-1,-1,-1,46829,-1,-1,-1,429,-1,-1,-1,338,-1,-1,-1,618,-1,-1
Vermont,50,Franklin County,50011,2013,-1,48294,-1,-1,-1,-1,24337,-1,-1,-1,-1,23957,-1,-1,-1,46900,-1,-1,-1,430,-1,-1,-1,324,-1,-1,-1,640,-1,-1
Vermont,50,Franklin County,50011,2014,-1,48642,-1,-1,-1,-1,24468,-1,-1,-1,-1,24174,-1,-1,-1,47153,-1,-1,-1,495,-1,-1,-1,353,-1,-1,-1,641,-1,-1
Vermont,50,Franklin County,50011,2015,10,48799,-2,-2,-1,-1,24550,-1,-1,-1,-1,24249,-1,-1,-1,47319,-1,-1,-1,498,-1,-1,-1,344,-1,-1,-1,638,-1,-1
Vermont,50,Franklin County,50011,2016,-1,48915,-1,-1,-1,-1,24579,-1,-1,-1,-1,24336,-1,-1,-1,47335,-1,-1,-1,494,-1,-1,-1,416,-1,-1,-1,670,-1,-1
Vermont,50,Franklin County,50011,2017,10,49025,-2,-2,-1,-1,24612,-1,-1,-1,-1,24413,-1,-1,-1,47413,-1,-1,-1,503,-1,-1,-1,452,-1,-1,-1,657,-1,-1
Vermont,50,Grand Isle County,50013,1999,-1,6749,-1,-1,-1,-1,3399,-1,-1,-1,-1,3350,-1,-1,-1,6706,-1,-1,-1,,-1,-1,-1,,-1,-1,-1,34,-1,-1
Vermont,50,Grand Isle County,50013,2000,-1,6901,-1,-1,-1,-1,3453,-1,-1,-1,-1,3448,-1,-1,-1,6802,-1,-1,-1,14,-1,-1,-1,19,-1,-1,-1,66,-1,-1
Vermont,50,Grand Isle County,50013,2001,-1,7020,-1,-1,-1,-1,3512,-1,-1,-1,-1,3508,-1,-1,-1,6922,-1,-1,-1,16,-1,-1,-1,19,-1,-1,-1,63,-1,-1
Vermont,50,Grand Isle County,50013,2002,-1,7108,-1,-1,-1,-1,3552,-1,-1,-1,-1,3556,-1,-1,-1,7008,-1,-1,-1,16,-1,-1,-1,20,-1,-1,-1,64,-1,-1
Vermont,50,Grand Isle County,50013,2003,-1,7201,-1,-1,-1,-1,3578,-1,-1,-1,-1,3623,-1,-1,-1,7101,-1,-1,-1,14,-1,-1,-1,21,-1,-1,-1,65,-1,-1
Vermont,50,Grand Isle County,50013,2004,-1,7265,-1,-1,-1,-1,3612,-1,-1,-1,-1,3653,-1,-1,-1,7153,-1,-1,-1,19,-1,-1,-1,23,-1,-1,-1,70,-1,-1
Vermont,50,Grand Isle County,50013,2005,-1,7282,-1,-1,-1,-1,3642,-1,-1,-1,-1,3640,-1,-1,-1,7163,-1,-1,-1,31,-1,-1,-1,25,-1,-1,-1,63,-1,-1
Vermont,50,Grand Isle County,50013,2006,-1,7173,-1,-1,-1,-1,3600,-1,-1,-1,-1,3573,-1,-1,-1,7043,-1,-1,-1,32,-1,-1,-1,23,-1,-1,-1,75,-1,-1
Vermont,50,Grand Isle County,50013,2007,-1,7152,-1,-1,-1,-1,3583,-1,-1,-1,-1,3569,-1,-1,-1,7029,-1,-1,-1,32,-1,-1,-1,25,-1,-1,-1,66,-1,-1
Vermont,50,Grand Isle County,50013,2008,-1,7211,-1,-1,-1,-1,3622,-1,-1,-1,-1,3589,-1,-1,-1,7079,-1,-1,-1,36,-1,-1,-1,25,-1,-1,-1,71,-1,-1
Vermont,50,Grand Isle County,50013,2009,-1,7022,-1,-1,-1,-1,3517,-1,-1,-1,-1,3505,-1,-1,-1,6878,-1,-1,-1,38,-1,-1,-1,23,-1,-1,-1,83,-1,-1
Vermont,50,Grand Isle County,50013,2010,-1,6970,-1,-1,-1,-1,3492,-1,-1,-1,-1,3478,-1,-1,-1,6823,-1,-1,-1,38,-1,-1,-1,25,-1,-1,-1,84,-1,-1
Vermont,50,Grand Isle County,50013,2011,-1,6931,-1,-1,-1,-1,3459,-1,-1,-1,-1,3472,-1,-1,-1,6739,-1,-1,-1,77,-1,-1,-1,35,-1,-1,-1,80,-1,-1
Vermont,50,Grand Isle County,50013,2012,-1,6983,-1,-1,-1,-1,3494,-1,-1,-1,-1,3489,-1,-1,-1,6800,-1,-1,-1,75,-1,-1,-1,30,-1,-1,-1,78,-1,-1
Vermont,50,Grand Isle County,50013,2013,-1,6987,-1,-1,-1,-1,3518,-1,-1,-1,-1,3469,-1,-1,-1,6780,-1,-1,-1,87,-1,-1,-1,35,-1,-1,-1,85,-1,-1
Vermont,50,Grand Isle County,50013,2014,-1,6994,-1,-1,-1,-1,3509,-1,-1,-1,-1,3485,-1,-1,-1,6779,-1,-1,-1,85,-1,-1,-1,34,-1,-1,-1,96,-1,-1
Vermont,50,Grand Isle County,50013,2015,-1,6861,-1,-1,-1,-1,3466,-1,-1,-1,-1,3395,-1,-1,-1,6617,-1,-1,-1,102,-1,-1,-1,41,-1,-1,-1,101,-1,-1
Vermont,50,Grand Isle County,50013,2016,-1,6919,-1,-1,-1,-1,3452,-1,-1,-1,-1,3467,-1,-1,-1,6674,-1,-1,-1,100,-1,-1,-1,37,-1,-1,-1,108,-1,-1
Vermont,50,Grand Isle County,50013,2017,-1,6998,-1,-1,-1,-1,3485,-1,-1,-1,-1,3513,-1,-1,-1,6767,-1,-1,-1,87,-1,-1,-1,41,-1,-1,-1,103,-1,-1
Vermont,50,Lamoille County,50015,1999,-1,22792,-1,-1,-1,-1,11398,-1,-1,-1,-1,11394,-1,-1,-1,22566,-1,-1,-1,80,-1,-1,-1,79,-1,-1,-1,67,-1,-1
Vermont,50,Lamoille County,50015,2000,-1,23233,-1,-1,-1,-1,11611,-1,-1,-1,-1,11622,-1,-1,-1,22877,-1,-1,-1,127,-1,-1,-1,97,-1,-1,-1,132,-1,-1
Vermont,50,Lamoille County,50015,2001,-1,23378,-1,-1,-1,-1,11669,-1,-1,-1,-1,11709,-1,-1,-1,23018,-1,-1,-1,129,-1,-1,-1,107,-1,-1,-1,124,-1,-1
Vermont,50,Lamoille County,50015,2002,-1,23475,-1,-1,-1,-1,11671,-1,-1,-1,-1,11804,-1,-1,-1,23117,-1,-1,-1,136,-1,-1,-1,102,-1,-1,-1,120,-1,-1
Vermont,50,Lamoille County,50015,2003,-1,23539,-1,-1,-1,-1,11716,-1,-1,-1,-1,11823,-1,-1,-1,23151,-1,-1,-1,157,-1,-1,-1,108,-1,-1,-1,123,-1,-1
Vermont,50,Lamoille County,50015,2004,-1,23444,-1,-1,-1,-1,11696,-1,-1,-1,-1,11748,-1,-1,-1,23057,-1,-1,-1,153,-1,-1,-1,116,-1,-1,-1,118,-1,-1
Vermont,50,Lamoille County,50015,2005,-1,23421,-1,-1,-1,-1,11710,-1,-1,-1,-1,11711,-1,-1,-1,22997,-1,-1,-1,181,-1,-1,-1,126,-1,-1,-1,117,-1,-1
Vermont,50,Lamoille County,50015,2006,-1,23642,-1,-1,-1,-1,11822,-1,-1,-1,-1,11820,-1,-1,-1,23212,-1,-1,-1,181,-1,-1,-1,138,-1,-1,-1,111,-1,-1
Vermont,50,Lamoille County,50015,2007,-1,23778,-1,-1,-1,-1,11914,-1,-1,-1,-1,11864,-1,-1,-1,23329,-1,-1,-1,187,-1,-1,-1,138,-1,-1,-1,124,-1,-1
Vermont,50,Lamoille County,50015,2008,-1,23971,-1,-1,-1,-1,12013,-1,-1,-1,-1,11958,-1,-1,-1,23525,-1,-1,-1,203,-1,-1,-1,132,-1,-1,-1,111,-1,-1
Vermont,50,Lamoille County,50015,2009,-1,24193,-1,-1,-1,-1,12081,-1,-1,-1,-1,12112,-1,-1,-1,23730,-1,-1,-1,194,-1,-1,-1,139,-1,-1,-1,130,-1,-1
Vermont,50,Lamoille County,50015,2010,-1,24475,-1,-1,-1,-1,12231,-1,-1,-1,-1,12244,-1,-1,-1,23995,-1,-1,-1,207,-1,-1,-1,141,-1,-1,-1,132,-1,-1
Vermont,50,Lamoille County,50015,2011,-1,24701,-1,-1,-1,-1,12367,-1,-1,-1,-1,12334,-1,-1,-1,24135,-1,-1,-1,281,-1,-1,-1,154,-1,-1,-1,131,-1,-1
Vermont,50,Lamoille County,50015,2012,-1,24958,-1,-1,-1,-1,12512,-1,-1,-1,-1,12446,-1,-1,-1,24392,-1,-1,-1,280,-1,-1,-1,150,-1,-1,-1,136,-1,-1
Vermont,50,Lamoille County,50015,2013,-1,25067,-1,-1,-1,-1,12564,-1,-1,-1,-1,12503,-1,-1,-1,24450,-1,-1,-1,298,-1,-1,-1,163,-1,-1,-1,156,-1,-1
Vermont,50,Lamoille County,50015,2014,-1,25082,-1,-1,-1,-1,12575,-1,-1,-1,-1,12507,-1,-1,-1,24477,-1,-1,-1,297,-1,-1,-1,164,-1,-1,-1,144,-1,-1
Vermont,50,Lamoille County,50015,2015,-1,25235,-1,-1,-1,-1,12689,-1,-1,-1,-1,12546,-1,-1,-1,24599,-1,-1,-1,307,-1,-1,-1,194,-1,-1,-1,135,-1,-1
Vermont,50,Lamoille County,50015,2016,-1,25333,-1,-1,-1,-1,12660,-1,-1,-1,-1,12673,-1,-1,-1,24666,-1,-1,-1,317,-1,-1,-1,205,-1,-1,-1,145,-1,-1
Vermont,50,Lamoille County,50015,2017,-1,25337,-1,-1,-1,-1,12663,-1,-1,-1,-1,12674,-1,-1,-1,24623,-1,-1,-1,360,-1,-1,-1,205,-1,-1,-1,149,-1,-1
Vermont,50,Orange County,50017,1999,-1,28004,-1,-1,-1,-1,14046,-1,-1,-1,-1,13958,-1,-1,-1,27740,-1,-1,-1,81,-1,-1,-1,90,-1,-1,-1,93,-1,-1
Vermont,50,Orange County,50017,2000,-1,28226,-1,-1,-1,-1,14171,-1,-1,-1,-1,14055,-1,-1,-1,27923,-1,-1,-1,92,-1,-1,-1,113,-1,-1,-1,98,-1,-1
Vermont,50,Orange County,50017,2001,-1,28696,-1,-1,-1,-1,14363,-1,-1,-1,-1,14333,-1,-1,-1,28398,-1,-1,-1,92,-1,-1,-1,117,-1,-1,-1,89,-1,-1
Vermont,50,Orange County,50017,2002,-1,28735,-1,-1,-1,-1,14360,-1,-1,-1,-1,14375,-1,-1,-1,28412,-1,-1,-1,107,-1,-1,-1,119,-1,-1,-1,97,-1,-1
Vermont,50,Orange County,50017,2003,-1,28921,-1,-1,-1,-1,14444,-1,-1,-1,-1,14477,-1,-1,-1,28580,-1,-1,-1,115,-1,-1,-1,124,-1,-1,-1,102,-1,-1
Vermont,50,Orange County,50017,2004,-1,29040,-1,-1,-1,-1,14477,-1,-1,-1,-1,14563,-1,-1,-1,28684,-1,-1,-1,119,-1,-1,-1,128,-1,-1,-1,109,-1,-1
Vermont,50,Orange County,50017,2005,-1,29066,-1,-1,-1,-1,14502,-1,-1,-1,-1,14564,-1,-1,-1,28703,-1,-1,-1,141,-1,-1,-1,126,-1,-1,-1,96,-1,-1
Vermont,50,Orange County,50017,2006,-1,29249,-1,-1,-1,-1,14569,-1,-1,-1,-1,14680,-1,-1,-1,28869,-1,-1,-1,155,-1,-1,-1,135,-1,-1,-1,90,-1,-1
Vermont,50,Orange County,50017,2007,-1,29119,-1,-1,-1,-1,14483,-1,-1,-1,-1,14636,-1,-1,-1,28714,-1,-1,-1,157,-1,-1,-1,148,-1,-1,-1,100,-1,-1
Vermont,50,Orange County,50017,2008,-1,29032,-1,-1,-1,-1,14461,-1,-1,-1,-1,14571,-1,-1,-1,28619,-1,-1,-1,168,-1,-1,-1,146,-1,-1,-1,99,-1,-1
Vermont,50,Orange County,50017,2009,-1,28965,-1,-1,-1,-1,14521,-1,-1,-1,-1,14444,-1,-1,-1,28552,-1,-1,-1,166,-1,-1,-1,144,-1,-1,-1,103,-1,-1
Vermont,50,Orange County,50017,2010,-1,28936,-1,-1,-1,-1,14515,-1,-1,-1,-1,14421,-1,-1,-1,28501,-1,-1,-1,174,-1,-1,-1,152,-1,-1,-1,109,-1,-1
Vermont,50,Orange County,50017,2011,-1,29006,-1,-1,-1,-1,14518,-1,-1,-1,-1,14488,-1,-1,-1,28499,-1,-1,-1,215,-1,-1,-1,179,-1,-1,-1,113,-1,-1
Vermont,50,Orange County,50017,2012,-1,28924,-1,-1,-1,-1,14532,-1,-1,-1,-1,14392,-1,-1,-1,28415,-1,-1,-1,222,-1,-1,-1,180,-1,-1,-1,107,-1,-1
Vermont,50,Orange County,50017,2013,-1,28915,-1,-1,-1,-1,14521,-1,-1,-1,-1,14394,-1,-1,-1,28364,-1,-1,-1,264,-1,-1,-1,159,-1,-1,-1,128,-1,-1
Vermont,50,Orange County,50017,2014,-1,28859,-1,-1,-1,-1,14528,-1,-1,-1,-1,14331,-1,-1,-1,28301,-1,-1,-1,262,-1,-1,-1,165,-1,-1,-1,131,-1,-1
Vermont,50,Orange County,50017,2015,-1,28899,-1,-1,-1,-1,14533,-1,-1,-1,-1,14366,-1,-1,-1,28322,-1,-1,-1,272,-1,-1,-1,179,-1,-1,-1,126,-1,-1
Vermont,50,Orange County,50017,2016,-1,28919,-1,-1,-1,-1,14459,-1,-1,-1,-1,14460,-1,-1,-1,28323,-1,-1,-1,282,-1,-1,-1,183,-1,-1,-1,131,-1,-1
Vermont,50,Orange County,50017,2017,-1,28974,-1,-1,-1,-1,14436,-1,-1,-1,-1,14538,-1,-1,-1,28378,-1,-1,-1,278,-1,-1,-1,176,-1,-1,-1,142,-1,-1
Vermont,50,Orleans County,50019,1999,-1,26052,-1,-1,-1,-1,13150,-1,-1,-1,-1,12902,-1,-1,-1,25744,-1,-1,-1,75,-1,-1,-1,57,-1,-1,-1,176,-1,-1
Vermont,50,Orleans County,50019,2000,-1,26277,-1,-1,-1,-1,13234,-1,-1,-1,-1,13043,-1,-1,-1,25852,-1,-1,-1,125,-1,-1,-1,83,-1,-1,-1,217,-1,-1
Vermont,50,Orleans County,50019,2001,-1,26443,-1,-1,-1,-1,13261,-1,-1,-1,-1,13182,-1,-1,-1,26009,-1,-1,-1,137,-1,-1,-1,83,-1,-1,-1,214,-1,-1
Vermont,50,Orleans County,50019,2002,-1,26540,-1,-1,-1,-1,13337,-1,-1,-1,-1,13203,-1,-1,-1,26096,-1,-1,-1,142,-1,-1,-1,89,-1,-1,-1,213,-1,-1
Vermont,50,Orleans County,50019,2003,-1,26908,-1,-1,-1,-1,13445,-1,-1,-1,-1,13463,-1,-1,-1,26451,-1,-1,-1,168,-1,-1,-1,90,-1,-1,-1,199,-1,-1
Vermont,50,Orleans County,50019,2004,-1,27064,-1,-1,-1,-1,13535,-1,-1,-1,-1,13529,-1,-1,-1,26601,-1,-1,-1,170,-1,-1,-1,87,-1,-1,-1,206,-1,-1
Vermont,50,Orleans County,50019,2005,-1,27224,-1,-1,-1,-1,13619,-1,-1,-1,-1,13605,-1,-1,-1,26738,-1,-1,-1,195,-1,-1,-1,98,-1,-1,-1,193,-1,-1
Vermont,50,Orleans County,50019,2006,-1,27215,-1,-1,-1,-1,13614,-1,-1,-1,-1,13601,-1,-1,-1,26715,-1,-1,-1,205,-1,-1,-1,105,-1,-1,-1,190,-1,-1
Vermont,50,Orleans County,50019,2007,-1,27332,-1,-1,-1,-1,13684,-1,-1,-1,-1,13648,-1,-1,-1,26826,-1,-1,-1,222,-1,-1,-1,103,-1,-1,-1,181,-1,-1
Vermont,50,Orleans County,50019,2008,-1,27269,-1,-1,-1,-1,13647,-1,-1,-1,-1,13622,-1,-1,-1,26755,-1,-1,-1,237,-1,-1,-1,101,-1,-1,-1,176,-1,-1
Vermont,50,Orleans County,50019,2009,-1,27234,-1,-1,-1,-1,13609,-1,-1,-1,-1,13625,-1,-1,-1,26711,-1,-1,-1,235,-1,-1,-1,103,-1,-1,-1,185,-1,-1
Vermont,50,Orleans County,50019,2010,-1,27231,-1,-1,-1,-1,13620,-1,-1,-1,-1,13611,-1,-1,-1,26698,-1,-1,-1,245,-1,-1,-1,111,-1,-1,-1,177,-1,-1
Vermont,50,Orleans County,50019,2011,-1,27173,-1,-1,-1,-1,13527,-1,-1,-1,-1,13646,-1,-1,-1,26612,-1,-1,-1,266,-1,-1,-1,116,-1,-1,-1,179,-1,-1
Vermont,50,Orleans County,50019,2012,-1,27109,-1,-1,-1,-1,13492,-1,-1,-1,-1,13617,-1,-1,-1,26550,-1,-1,-1,267,-1,-1,-1,116,-1,-1,-1,176,-1,-1
Vermont,50,Orleans County,50019,2013,-1,27169,-1,-1,-1,-1,13490,-1,-1,-1,-1,13679,-1,-1,-1,26545,-1,-1,-1,305,-1,-1,-1,125,-1,-1,-1,194,-1,-1
Vermont,50,Orleans County,50019,2014,-1,27082,-1,-1,-1,-1,13481,-1,-1,-1,-1,13601,-1,-1,-1,26464,-1,-1,-1,289,-1,-1,-1,134,-1,-1,-1,195,-1,-1
Vermont,50,Orleans County,50019,2015,-1,27100,-1,-1,-1,-1,13495,-1,-1,-1,-1,13605,-1,-1,-1,26453,-1,-1,-1,297,-1,-1,-1,149,-1,-1,-1,201,-1,-1
Vermont,50,Orleans County,50019,2016,-1,26863,-1,-1,-1,-1,13339,-1,-1,-1,-1,13524,-1,-1,-1,26223,-1,-1,-1,300,-1,-1,-1,127,-1,-1,-1,213,-1,-1
Vermont,50,Orleans County,50019,2017,-1,26841,-1,-1,-1,-1,13335,-1,-1,-1,-1,13506,-1,-1,-1,26199,-1,-1,-1,308,-1,-1,-1,130,-1,-1,-1,204,-1,-1
Vermont,50,Rutland County,50021,1999,-1,63257,-1,-1,-1,-1,32484,-1,-1,-1,-1,30773,-1,-1,-1,62654,-1,-1,-1,228,-1,-1,-1,269,-1,-1,-1,106,-1,-1
Vermont,50,Rutland County,50021,2000,-1,63400,-1,-1,-1,-1,32568,-1,-1,-1,-1,30832,-1,-1,-1,62657,-1,-1,-1,281,-1,-1,-1,278,-1,-1,-1,184,-1,-1
Vermont,50,Rutland County,50021,2001,-1,63132,-1,-1,-1,-1,32361,-1,-1,-1,-1,30771,-1,-1,-1,62300,-1,-1,-1,348,-1,-1,-1,304,-1,-1,-1,180,-1,-1
Vermont,50,Rutland County,50021,2002,-1,62982,-1,-1,-1,-1,32175,-1,-1,-1,-1,30807,-1,-1,-1,62127,-1,-1,-1,365,-1,-1,-1,304,-1,-1,-1,186,-1,-1
Vermont,50,Rutland County,50021,2003,-1,63113,-1,-1,-1,-1,32205,-1,-1,-1,-1,30908,-1,-1,-1,62246,-1,-1,-1,372,-1,-1,-1,327,-1,-1,-1,168,-1,-1
Vermont,50,Rutland County,50021,2004,-1,62997,-1,-1,-1,-1,32095,-1,-1,-1,-1,30902,-1,-1,-1,62091,-1,-1,-1,394,-1,-1,-1,327,-1,-1,-1,185,-1,-1
Vermont,50,Rutland County,50021,2005,-1,63003,-1,-1,-1,-1,32075,-1,-1,-1,-1,30928,-1,-1,-1,62026,-1,-1,-1,448,-1,-1,-1,346,-1,-1,-1,183,-1,-1
Vermont,50,Rutland County,50021,2006,12,62894,-2,-2,-1,-1,32025,-1,-1,-1,-1,30869,-1,-1,12,61879,-2,-2,-1,467,-1,-1,-1,369,-1,-1,-1,179,-1,-1
Vermont,50,Rutland County,50021,2007,10,62618,-2,-2,-1,-1,31804,-1,-1,-1,-1,30814,-1,-1,10,61571,-2,-2,-1,499,-1,-1,-1,356,-1,-1,-1,192,-1,-1
Vermont,50,Rutland County,50021,2008,-1,62368,-1,-1,-1,-1,31626,-1,-1,-1,-1,30742,-1,-1,-1,61311,-1,-1,-1,487,-1,-1,-1,379,-1,-1,-1,191,-1,-1
Vermont,50,Rutland County,50021,2009,-1,61946,-1,-1,-1,-1,31426,-1,-1,-1,-1,30520,-1,-1,-1,60817,-1,-1,-1,535,-1,-1,-1,401,-1,-1,-1,193,-1,-1
Vermont,50,Rutland County,50021,2010,-1,61642,-1,-1,-1,-1,31257,-1,-1,-1,-1,30385,-1,-1,-1,60507,-1,-1,-1,523,-1,-1,-1,406,-1,-1,-1,206,-1,-1
Vermont,50,Rutland County,50021,2011,10,61289,-2,-2,-1,-1,31041,-1,-1,-1,-1,30248,-1,-1,10,60140,-2,-2,-1,522,-1,-1,-1,412,-1,-1,-1,215,-1,-1
Vermont,50,Rutland County,50021,2012,-1,60869,-1,-1,-1,-1,30862,-1,-1,-1,-1,30007,-1,-1,-1,59764,-1,-1,-1,499,-1,-1,-1,397,-1,-1,-1,209,-1,-1
Vermont,50,Rutland County,50021,2013,11,60622,-2,-2,-1,-1,30762,-1,-1,-1,-1,29860,-1,-1,11,59421,-2,-2,-1,551,-1,-1,-1,444,-1,-1,-1,206,-1,-1
Vermont,50,Rutland County,50021,2014,-1,60086,-1,-1,-1,-1,30554,-1,-1,-1,-1,29532,-1,-1,-1,58848,-1,-1,-1,569,-1,-1,-1,468,-1,-1,-1,201,-1,-1
Vermont,50,Rutland County,50021,2015,-1,59736,-1,-1,-1,-1,30390,-1,-1,-1,-1,29346,-1,-1,-1,58375,-1,-1,-1,607,-1,-1,-1,553,-1,-1,-1,201,-1,-1
Vermont,50,Rutland County,50021,2016,12,59310,-2,-2,-1,-1,30075,-1,-1,-1,-1,29235,-1,-1,12,57944,-2,-2,-1,599,-1,-1,-1,550,-1,-1,-1,217,-1,-1
Vermont,50,Rutland County,50021,2017,11,59087,-2,-2,-1,-1,29915,-1,-1,-1,-1,29172,-1,-1,11,57634,-2,-2,-1,613,-1,-1,-1,620,-1,-1,-1,220,-1,-1
Vermont,50,Washington County,50023,1999,-1,57759,-1,-1,-1,-1,29451,-1,-1,-1,-1,28308,-1,-1,-1,56937,-1,-1,-1,302,-1,-1,-1,340,-1,-1,-1,180,-1,-1
Vermont,50,Washington County,50023,2000,-1,58039,-1,-1,-1,-1,29597,-1,-1,-1,-1,28442,-1,-1,-1,57051,-1,-1,-1,372,-1,-1,-1,360,-1,-1,-1,256,-1,-1
Vermont,50,Washington County,50023,2001,-1,58526,-1,-1,-1,-1,29846,-1,-1,-1,-1,28680,-1,-1,-1,57443,-1,-1,-1,460,-1,-1,-1,388,-1,-1,-1,235,-1,-1
Vermont,50,Washington County,50023,2002,-1,58889,-1,-1,-1,-1,30014,-1,-1,-1,-1,28875,-1,-1,-1,57786,-1,-1,-1,476,-1,-1,-1,402,-1,-1,-1,225,-1,-1
Vermont,50,Washington County,50023,2003,-1,58958,-1,-1,-1,-1,30086,-1,-1,-1,-1,28872,-1,-1,-1,57766,-1,-1,-1,512,-1,-1,-1,433,-1,-1,-1,247,-1,-1
Vermont,50,Washington County,50023,2004,-1,59081,-1,-1,-1,-1,29992,-1,-1,-1,-1,29089,-1,-1,-1,57880,-1,-1,-1,525,-1,-1,-1,439,-1,-1,-1,237,-1,-1
Vermont,50,Washington County,50023,2005,-1,59366,-1,-1,-1,-1,30091,-1,-1,-1,-1,29275,-1,-1,-1,58091,-1,-1,-1,556,-1,-1,-1,474,-1,-1,-1,245,-1,-1
Vermont,50,Washington County,50023,2006,-1,59414,-1,-1,-1,-1,30068,-1,-1,-1,-1,29346,-1,-1,-1,58060,-1,-1,-1,591,-1,-1,-1,520,-1,-1,-1,243,-1,-1
Vermont,50,Washington County,50023,2007,-1,59275,-1,-1,-1,-1,30010,-1,-1,-1,-1,29265,-1,-1,-1,57904,-1,-1,-1,614,-1,-1,-1,515,-1,-1,-1,242,-1,-1
Vermont,50,Washington County,50023,2008,-1,59278,-1,-1,-1,-1,30033,-1,-1,-1,-1,29245,-1,-1,-1,57895,-1,-1,-1,611,-1,-1,-1,523,-1,-1,-1,249,-1,-1
Vermont,50,Washington County,50023,2009,-1,59353,-1,-1,-1,-1,30036,-1,-1,-1,-1,29317,-1,-1,-1,57852,-1,-1,-1,677,-1,-1,-1,581,-1,-1,-1,243,-1,-1
Vermont,50,Washington County,50023,2010,-1,59534,-1,-1,-1,-1,30122,-1,-1,-1,-1,29412,-1,-1,-1,58059,-1,-1,-1,684,-1,-1,-1,550,-1,-1,-1,241,-1,-1
Vermont,50,Washington County,50023,2011,-1,59626,-1,-1,-1,-1,30154,-1,-1,-1,-1,29472,-1,-1,-1,58122,-1,-1,-1,659,-1,-1,-1,580,-1,-1,-1,265,-1,-1
Vermont,50,Washington County,50023,2012,-1,59465,-1,-1,-1,-1,30098,-1,-1,-1,-1,29367,-1,-1,-1,57895,-1,-1,-1,712,-1,-1,-1,601,-1,-1,-1,257,-1,-1
Vermont,50,Washington County,50023,2013,-1,59319,-1,-1,-1,-1,29964,-1,-1,-1,-1,29355,-1,-1,-1,57717,-1,-1,-1,759,-1,-1,-1,594,-1,-1,-1,249,-1,-1
Vermont,50,Washington County,50023,2014,-1,58998,-1,-1,-1,-1,29833,-1,-1,-1,-1,29165,-1,-1,-1,57389,-1,-1,-1,764,-1,-1,-1,596,-1,-1,-1,249,-1,-1
Vermont,50,Washington County,50023,2015,-1,58612,-1,-1,-1,-1,29620,-1,-1,-1,-1,28992,-1,-1,-1,56979,-1,-1,-1,800,-1,-1,-1,565,-1,-1,-1,268,-1,-1
Vermont,50,Washington County,50023,2016,-1,58504,-1,-1,-1,-1,29544,-1,-1,-1,-1,28960,-1,-1,-1,56854,-1,-1,-1,813,-1,-1,-1,605,-1,-1,-1,232,-1,-1
Vermont,50,Washington County,50023,2017,11,58290,-2,-2,-1,-1,29481,-1,-1,-1,-1,28809,-1,-1,11,56649,-2,-2,-1,810,-1,-1,-1,580,-1,-1,-1,251,-1,-1
